Close,Price,Beta
383.25,383.25,
384.6499938964844,384.6499938964844,
386.5,386.5,
388.1000061035156,388.1000061035156,
386.25,386.25,
388.0,388.0,
396.04998779296875,396.04998779296875,
394.6499938964844,394.6499938964844,
393.1000061035156,393.1000061035156,
396.29998779296875,396.29998779296875,
395.29998779296875,395.29998779296875,
395.5,395.5,
390.29998779296875,390.29998779296875,
386.0,386.0,
383.79998779296875,383.79998779296875,
388.04998779296875,388.04998779296875,
388.6499938964844,388.6499938964844,
391.1499938964844,391.1499938964844,
394.8999938964844,394.8999938964844,
395.54998779296875,395.54998779296875,
392.5,392.5,
385.45001220703125,385.45001220703125,
388.20001220703125,388.20001220703125,
390.1000061035156,390.1000061035156,
391.1499938964844,391.1499938964844,
391.54998779296875,391.54998779296875,
